tweet_id,content,label
tweet_10989,@julierubes I won't be at the game.  Found out too late.,1
tweet_10990,Zach G. gets an extensive profile in this weekend's NY Times Magazine. The chances of us falling in love are getting fewer and fewer.,6
tweet_10991,Still working,3
tweet_10992,@SUPERRZAAAP i forgot the yardsale event! ooh how pity i am,1
tweet_10993,"@themakelounge -- No fair, I want a sticker but I just moved away from London",1
tweet_10994,Im so excited about the MTV movie awards!!!  even though I won't be there   I can't wait to watch them on tv and I hope...,7
tweet_10995,@AustinWise Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.,11
tweet_10996,Wish I could go hear Mint Condition tommorow night,3
tweet_10997,I wanna make a new vlog update tomorrow. But I have homework to do as well.,3
tweet_10998,Watching Ripley's Believe it or Not while eating=bad choice,3
tweet_10999,i've got nothing witty to tweet,1
tweet_11000,Have to work today.  http://plurk.com/p/x2rt8,1
tweet_11001,Greg Pritchard was ROBBED of a place in the final of BGT... Cry baby bitch-face got through instead,1
tweet_11002,@DangerAdamJonas  I saw you in the facebook live chat... but you will have to answer my question the next time  !,3
tweet_11003,"@BerlyAnne lol, don't rub it in",3
tweet_11004,got to clean the bathroom today.,1
tweet_11005,I feel like poop. I hate being sick,8
tweet_11006,@wendica I checked.  We didn't win,1
tweet_11007,Just lost my internet signal  how will life go on,4
tweet_11008,wondering why my boyfriend hasnt called me for a week.. . i think the end is coming for is...,5
tweet_11009,#iusedtobescaredof the girls in the year above me at school,3
tweet_11010,i just watched Marley &amp; Me...i cried so hard!,1
tweet_11011,"just missed to answer his IM AGAIN! For the nth time! This is making me sad.  Whenever he IM (which is all the time), I am always out.",1
tweet_11012,@RobbieBarnes No Sky. Terrestrial analogue only,1
tweet_11013,"aww, anyone see hollie steel on BGT tonight? wharra shame",1
tweet_11014,http://twitpic.com/67k9w - - My besties. If only @DemtriaLovato was there.,1
tweet_11015,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she'll have returned &amp; I wouldn't have missed her SO MUCH!",1
tweet_11016,@MalcolmMillion nah i understand you cant cancel i just wanted you to come,1
tweet_11017,Gah! I left my glasses at work and reading is giving me a headache.  I can't believe how much I need them these days.  Old age.,12
tweet_11018,"@therealpickler hey kellie,how are u?I FEEL HORRIBLE!",4
tweet_11019,Annoyed  greg diddnt go through  i guess well done holly,6
tweet_11020,I burnt myself,5
tweet_11021,@honorsociety i like it and all butttt your not going to have it at the august 7th concert which hurts my feelers,1
tweet_11022,I am so sick and tired of this on and off rain,1
tweet_11023,Was eating a manderin. But it's all gone now!,3
tweet_11024,@aduquette I know. It's not hard to NOT click reply.  Sorry to hear about the possible stomach condition  Sucks to deal with.,11
tweet_11025,@nataliejanette Im so jealous that Im not going to blogher,1
tweet_11026,AHHHHHHHH!I can't get miley to notice me......,4
tweet_11027,@LisaTayl My stay was great! BUT my mother gave me the cold/flu before I left and I still have a cough...,1
tweet_11028,@redefinition if only the weather would cooperate for us to get in the pool right now. It's been too cold all spring,3
tweet_11029,wishing i was karen from will&amp;grace,3
tweet_11030,i dont know what to do on my lame fridaay  maybe go out with my besties!!,4
tweet_11031,It's 10.30pm on a Friday night and I'm going to bed. How pathetic.,1
tweet_11032,@lilxcutiesworld I guess @anilam18 cant request  the same song though,3
tweet_11033,I had fries and an ariZona at 1130 and that's the only thing I ate today.  feeeeeed meeeeee,3
tweet_11034,"To cap things off, the lower part of my back really hurts.",4
tweet_11035,what an awkward day. it sucked,4
tweet_11036,ONE OF THE WORST DAYS OF MY LIFE.,3
tweet_11037,you know ur dog is getting old when she sits down to eat...poor hilly please don't grow up,3
tweet_11038,Heyy.thnxx.or.inviting.me.to.ur.party.rob.ill.be.down.there.on.june.24th.ill.miss.u.when.u.go.to.italy....   &lt;333333333 txt.me.hon!!!,6
tweet_11039,"@jerrib247 sorry mom! I didn't mean to. I shouldn't have tweeted that, you are already having a hard day  Love you!",1
tweet_11040,@jonasbrothers http://twitpic.com/624qo - but a brown snake bit my duck named Elvis  anyway ahaha Elvis is soo cutee!! And so is Nicho ...,7
tweet_11041,Nooooothing to do tonight,0
tweet_11042,I am in so much pain I really don't feel too good. Couldn't eat my dinner,4
tweet_11043,"@astropix Yeah I just accepted UBC's offer last night, but I dunno if I'll still make it in because I've been slacking off a lot lately.",4
tweet_11044,@ludwikc broken  I can't c it,1
tweet_11045,@FlittyGadabout I'm not a hobo.,8
tweet_11046,Loving the new skype! Especially for someone like me who lives half a world away from home!,1
tweet_11047,@mikki_kayla02 Sorry! I didn't mean to ruin the rest of your day,4
tweet_11048,on my way to work. I'M SO HUNGRY!,1
tweet_11049,@DubarryMcfly really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,1
tweet_11050,@a_simple_girl @BuzzEdition I have to miss the festivities this evening.  Heading up the hill and won't have internet and no BB service.,3
tweet_11051,now its raining in PHL and more delays in the flight schedule - bummed that I will be missing Jay Leno's last tonight's show today...,1
tweet_11052,"@ShabbyGomer wish we could have surprised them and gone to H, but just couldn't work it out.",4
tweet_11053,@HerMonkeyMan I don't think @JazzyHale22 will want to come back  (guys read your dms),4
tweet_11054,@TheCre8ive  Glad you're ok!,3
tweet_11055,@cgervcracker that wasn't nice,0
tweet_11056,Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I'm already dead tired = very bad.,1
tweet_11057,"Back @ home AGAIN .. bathing kids, ironing clothes for hubby .. nephew's graduation tonight! I remember when he was 2!",9
tweet_11058,@CarrieStephens mine do it no matter WHO i'm on the phone with!,0
tweet_11059,went to see the dentist. can't eat and im starving. really sucks.  and ist's painful.,1
tweet_11060,"have to change practice pools, someone threw up in our normal pool",1
tweet_11061,ha im so glad it stopped raining.  my umbrella broke today,4
tweet_11062,did crossfit running today...agitated my right leg,1
tweet_11063,@heatherofficial you make people drink petrol and set them on fire? Your not the person i thought you were,8
tweet_11064,@MFarrugia I never was good at platform games...,1
tweet_11065,@ninjabetic Oh no!!    Hope they get you in soon and can make you feel all better.  Hugs from the other coast!!,1
tweet_11066,just went to the dentist my mouth hurts and I can't eat until 8,1
tweet_11067,Been working so hard - its a drag not having time to tweet.!,3
tweet_11068,Two week extension on contract ... I'm ready for it to be done,9
tweet_11069,My eyes hurt,3
tweet_11070,ahh sore throat and tired. want to go back to bed. but have work,1
tweet_11071,I wanna be at BEA as well!!!!   #BEA09,3
tweet_11072,Birthday tomorrow. Doing jack shit all weekend,8
tweet_11073,@lexiloohoo i'm sorry  today's been nothing but a fucking heartbreak,1
tweet_11074,woke up way later than I intended to today  Need to start getting to bed before 5 a.m. b/c this will be a bad habit to break later,8
tweet_11075,I wish my cats were indoor cats.,4
tweet_11076,this darn cold just keeps getting worse  i bought some hayfever pills just to try out maybe i've had that all along,4
tweet_11077,Well it's official I have strep,1
tweet_11078,@CoffeebreakDMV so afraid my daughter's gonna write a memoir where i'm some ungodly mix of Miles &amp; Betty Davis in All About Eve,7
tweet_11079,no one calls me anymore,1
tweet_11080,"is on her way to Seattle! Yay for Seattle, boo for Matt leaving.",1
tweet_11081,@Itxi_Itx no credits for me unfortunately!,1
tweet_11082,@mileycyrus i wish i could meet you once  do u think this will happen someday? :'(,2
tweet_11083,@Cara_Jen LOL - I know... seems that the whole fabric of our earth will now unravel - lol - I guess people have never seen bambi,5
tweet_11084,Best friend is leaving to go back to school today..I am so sad,1
tweet_11085,"late for @mobicamp  sick kid at home, hope she feels better later tonite",4
tweet_11086,@TomFelton Have you seen this girl!? http://bit.ly/14LVI    I feel so bad for her,3
tweet_11087,Sunburn hurts...,1
tweet_11088,Cough drops taste gross...blaaaqhhh,11
tweet_11089,I dont like this random gloomy weather,1
tweet_11090,@MeccaDonna  well hit me and we can see...it depends then,4
tweet_11091,The random article generator on Wikipedia led me to: http://bit.ly/EMtcw which I remember playing before. I never got past the 1st level,4
tweet_11092,@riskybizness23 You never write back babe.... my feelings are hurt,4
tweet_11093,@MissLaura317 oh man! They better do something to fix that!! ugh stupid Verizon,5
tweet_11094,My boss called me anerexic,5
tweet_11095,"I have to go clothes shopping tomorrow  I hate it, but I have a serious &quot;clothes falling apart&quot; situation here.",8
tweet_11096,The heat is here!!!,9
tweet_11097,"Whoa, I didn't mean to sleep for more than an hour",1
tweet_11098,@misscherrypie  I wish you could get back in yours!! I'm thinking only 16 hours a week out of the bubble would be okay?!,1
tweet_11099,is feeling rather lonely and broke...oh wait...I am lonely and broke.,1
tweet_11100,@Bronques Oh THOSE messages. Probably not,3
tweet_11101,I wanna see that movie &quot;Keith&quot; with JMcCartney in it! It looks sooo good. But none of the video stores here carry it,6
tweet_11102,"Looks like rain again  Oh well, it will give me a chance to work on a new crochet pattern I have in the works.",2
tweet_11103,Getting all annoyed cos this weekend's going to be hot. I'm bloody working,2
tweet_11104,@scaldara HAHAHA i only have the groundhog to play with,6
tweet_11105,@Flossalini no panasonic charger.sorry,1
tweet_11106,He didnt leave a voicemail..  -121908inlove(:,1
tweet_11107,"Back from the gym! I'm no expert or anything, but I'm pretty sure I am not going to be able to move tomorrow, maybe even in a few hours!!",4
tweet_11108,Last day at DMA over!     a million sad faces.,4
tweet_11109,Just drove by fisher and I feel so sad,1
tweet_11110,@tinacarlino no go on the bro down tonight for brett,0
tweet_11111,@princess4lyfe I hear you. I can't think of a layout either.  lol I've been trying for i dont know how long.,6
tweet_11112,Going to buffalo wild wings to meet up with my best friends I haven't seen in forever! Too bad I can't eat the food,4
tweet_11113,i am on BLAZE and my head hurts.,4
tweet_11114,@notbeaverhausen I want to hit that,8
tweet_11115,@mileycyrus i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I&lt;3U,4
tweet_11116,@kaydence02 we r the lost troopers. But I want to know,3
tweet_11117,don't feel good,4
tweet_11118,@BananasMel Tried and no good but thanks anyway.   Off to youtube world.,4
tweet_11119,@oncherrystreet I thought all the Apple Store and/or Best Buy guys wanted on?!,3
tweet_11120,"Man, looking through and packing up my books is looking at my past lives. Feeling kind of sentimental",3
tweet_11121,I wanna feel my chin,4
tweet_11122,had best get revising over da weekend got an exam on Monday for 2 hours!!!!!!!,4
tweet_11123,"It is so miserably hot, the a/c in my house is broken",1
tweet_11124,"@nilsipilsifan Hehe. Yeah, me too.  or I would totally write it. XD",11
tweet_11125,@frankietee 4th... Please not! Maybe she'll get 3 attempts and win tomorrow!!,11
tweet_11126,"I'm feelin sad, depressed, lonely, unhappy all at once. Rwhats wrong with me",4
tweet_11127,@QRock2005 I was in there earlier I'm not at home  I'm ok my iPod!,3
tweet_11128,@sheistheemily pq vc nï¿½o pediu amor,1
tweet_11129,"And you could have it all, my empire of dirt! I'm in a&amp;e with dad I'm freezing fully shivering Every1 else is warm  no fones allowed ffs!",12
tweet_11130,My back hurts...really bad,4
tweet_11131,@MizSocialite it's 2 big I can't Use it 4 everday use,4
tweet_11132,"Hello and thank you for all of the #followfridays people. I always forget, sorry",1
tweet_11133,"to be really really... not bored but bad, i won't now the news  but thats ok. BRB x",11
tweet_11134,Wtf i just found out that the 20th annual NJ state chili cookoff is tomorrow and im gonna miss it,4
tweet_11135,"@grouptweet Great service, but I find the time lag from time of posting to appearance on Twitter to be a small downer",3
tweet_11136,its raining! boo,8
tweet_11137,cba with exams! 17 left!,9
tweet_11138,@jspatton: sorry forgot that,3
tweet_11139,@DAEONE  you don't love me anymore!,5
tweet_11140,@Pisces_1988 cool i wish i could av gone 2 da 1 he did where i live but i couldnt,3
tweet_11141,I think I may have just lost my job... FML,5
tweet_11142,"@SnowVsAsphalt Not at the moment, well i cant find it yet!  LOL",4
tweet_11143,"It's not monsoon season in Telluride yet, so why does it keep raining everyday?!",4
tweet_11144,I just spent 45 minutes at the book store. I only bought one book.,1
tweet_11145,missing @justbrad on his birthday,1
tweet_11146,@Bells83 Never been to the USA before  It would be great to the cruise/tour next year. Whatever it is its gonna be a blast,4
